accommodates,bathrooms,bed_type,bedrooms,beds,date_from,date_o,date_rom,date_to,has_availability,host_image,host_name,image,listing_url,location,name,price,property_type,room_type
2,1,Real Bed,1,1,20170422,,,20170508,TRUE,"https://a2.muscache.com/ac/users/21022292/profile_pic/1417751770/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Melinda,https://a2.muscache.com/im/pictures/6af10e5c-78c0-40f3-a7c9-7ea223b8c211.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8294379,,Spacious & bright room in Eastlake,67,Apartment,Private room
2,1,Real Bed,1,1,20170419,,,20170426,TRUE,"https://a0.muscache.com/ac/users/19469036/profile_pic/1407191058/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Joe,https://a2.muscache.com/im/pictures/a5d9e47f-a2d8-4877-9ea9-2e06701b93f7.jpg?aki_policy=medium,https://www.airbnb.com/rooms/9137487,,Center Of The Seattle-Verse !,142,Apartment,Private room
2,1,Real Bed,1,1,20170418,,,20170510,TRUE,"https://a1.muscache.com/ac/users/23255076/profile_pic/1444006468/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Ana,https://a1.muscache.com/im/pictures/56312251/1f30231b_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4481979,,NEW 1 BD listing CENTRAL/MODERN,56,Apartment,Entire home/apt
2,1,Airbed,1,1,20170426,,,20170424,TRUE,"https://a1.muscache.com/ac/users/11027707/profile_pic/1423950658/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Anna,https://a2.muscache.com/im/pictures/c44a37c5-ea23-4131-bdc7-fef85be9a0ba.jpg?aki_policy=medium,https://www.airbnb.com/rooms/5353512,,1920's Eastlake Home Close to Water,22,Apartment,Private room
2,1,Real Bed,1,1,20170328,,,20170616,TRUE,"https://a0.muscache.com/ac/users/1282652/profile_pic/1409354015/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Amanda,https://a1.muscache.com/im/pictures/7577525/0b76fc28_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/244499,,Incredible View Lake Union Condo!,57,Apartment,Entire home/apt
6,1,Real Bed,2,2,20170426,,,20170415,TRUE,"https://a2.muscache.com/ac/pictures/e9813f9e-db5a-4606-b0e2-4fda06d18fcc.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Gavin,https://a0.muscache.com/im/pictures/48958998/27651c77_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3316219,,Economical & Spacious 2BD w Parking,77,House,Entire home/apt
3,1,Real Bed,1,1,20170426,,,20170506,TRUE,"https://a1.muscache.com/ac/users/34609763/profile_pic/1433033144/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jonathan,https://a0.muscache.com/im/pictures/86103146/6a03b42a_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6613601,,1BR 1BA Aptmnt in Amazing Location!,115,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170403,,,20170421,TRUE,"https://a0.muscache.com/ac/users/5203265/profile_pic/1439321377/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Kelli,https://a1.muscache.com/im/pictures/105281193/718c90bf_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7833113,,Prime Location to Explore Seattle!,29,Apartment,Private room
6,2,Real Bed,2,3,20170419,,,20170413,TRUE,"https://a1.muscache.com/ac/users/4335914/profile_pic/1362197930/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Chasten,https://a2.muscache.com/im/pictures/96fcda93-53dc-44d0-aaa2-28d5b4d19fa3.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7439802,,South Lake Union Penthouse,104,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170412,,,20170508,TRUE,"https://a2.muscache.com/ac/pictures/4cd1e062-ecac-47b7-ad49-dc3d9205f368.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jeannine,https://a2.muscache.com/im/pictures/1e22198e-3912-46f8-a7e8-633206ebc800.jpg?aki_policy=medium,https://www.airbnb.com/rooms/10135378,,Cute 1 br in the heart of eastlake!,158,Apartment,Entire home/apt
3,1,Real Bed,1,1,20170514,,,20170412,TRUE,"https://a2.muscache.com/ac/pictures/d5e12669-a096-4f9a-a610-fae6ec4404b3.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Isabel,https://a2.muscache.com/im/pictures/e8f4f94b-6352-4de4-a9c3-78fa7a0945c5.jpg?aki_policy=medium,https://www.airbnb.com/rooms/9330174,,Nice apartment in center of city,139,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170420,,,20170417,TRUE,"https://a2.muscache.com/ac/pictures/f5142747-d439-4009-8081-0f0ebcaf77d4.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Josh,https://a2.muscache.com/im/pictures/7a849eb2-0878-41be-a79d-735cee58e782.jpg?aki_policy=medium,https://www.airbnb.com/rooms/9597415,,Modern Loft | Great Location!,114,Loft,Entire home/apt
4,1,Real Bed,1,2,20170526,,,20170420,TRUE,"https://a1.muscache.com/ac/users/33698546/profile_pic/1432006816/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Stone,https://a2.muscache.com/im/pictures/111731412/95999599_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8831088,,Super-hip luxury SLU apartment,132,Apartment,Entire home/apt
2,1,Real Bed,0,1,20170411,,,20170408,TRUE,"https://a0.muscache.com/ac/users/24976504/profile_pic/1420179628/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Rebecca,https://a0.muscache.com/im/pictures/93928348/8ad41bb1_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7401671,,Centrally Located Eastlake Studio,58,Apartment,Entire home/apt
4,2,Real Bed,1,1,20170423,,,20170505,TRUE,"https://a2.muscache.com/ac/pictures/13a862bc-7d24-43d9-9ceb-322313ac5962.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Anna,,https://www.airbnb.com/rooms/5330475,,Lake Union Master Room (w/bath),69,Apartment,Private room
2,1,Real Bed,0,1,20170331,,,20170507,TRUE,"https://a0.muscache.com/ac/users/7448641/profile_pic/1379896252/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Merve,https://a0.muscache.com/im/pictures/102822459/84bb67e6_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8067001,,Modern luxury apartment,105,Apartment,Entire home/apt
1,2,Real Bed,1,1,20170415,,,20170412,TRUE,"https://a2.muscache.com/ac/pictures/ae323d41-dff2-4e60-9558-4b2e861f0a3c.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",J,https://a2.muscache.com/im/pictures/5e50b692-3f5e-4c57-89ee-a4cb39161901.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8829089,,In the heart of it all,208,Apartment,Shared room
2,1.5,Real Bed,1,1,20170523,,,20170413,TRUE,"https://a2.muscache.com/ac/users/30911566/profile_pic/1428601386/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Ryan,https://a2.muscache.com/im/pictures/bb5ebee5-416c-40d7-a3da-6efaf72bcd74.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8814555,,Great Condo 3 blocks to SpaceNeedle,119,Condominium,Entire home/apt
2,1,Real Bed,1,1,20170424,,,20170510,TRUE,"https://a2.muscache.com/ac/users/35905805/profile_pic/1434495741/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Helena,https://a2.muscache.com/im/pictures/86918962/d73f6925_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6852288,,1 BDRM Central Capitol Hill Getaway,173,Apartment,Private room
4,1,Real Bed,1,1,20170412,,,20170505,TRUE,"https://a2.muscache.com/ac/pictures/a4d7d053-c04c-47c2-8264-1163be7a4902.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Daniela,https://a2.muscache.com/im/pictures/91121356/d5a5e44f_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6913706,,Westlake Ave Downtown Condos 1BD,129,Apartment,Entire home/apt
2,1,Real Bed,0,1,20170401,,,20170501,TRUE,"https://a0.muscache.com/ac/users/12195007/profile_pic/1392261778/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Alex,https://a2.muscache.com/im/pictures/33776696/17d1fe49_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/2387265,,Central near Amazon. Walkscore-97!,183,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170422,,,20170413,TRUE,"https://a2.muscache.com/ac/users/220013/profile_pic/1389110120/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Erik,https://a1.muscache.com/im/pictures/502307/f34c8143_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/48319,,Modern Loft with Space Needle View,225,Apartment,Entire home/apt
3,1,Real Bed,1,1,20170414,,,20170419,TRUE,"https://a2.muscache.com/ac/pictures/a4d7d053-c04c-47c2-8264-1163be7a4902.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Daniela,https://a2.muscache.com/im/pictures/7bf1e551-cae2-49dd-8a91-7891305c4fa7.jpg?aki_policy=medium,https://www.airbnb.com/rooms/9885225,,Westlake Ave Downtown Condos 1BD 4,235,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170403,,,20170514,TRUE,"https://a0.muscache.com/ac/users/42693473/profile_pic/1441761615/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Bryan,https://a2.muscache.com/im/pictures/105562487/de4ce987_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8083242,,Turn of the Century Apartment,134,Apartment,Private room
4,1,Real Bed,1,4,20170426,,,20170411,TRUE,"https://a2.muscache.com/ac/users/45697001/profile_pic/1443933652/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Nicholas,https://a0.muscache.com/im/pictures/110406536/f8722154_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8704964,,The All Night Diner Mobile Studio,154,Camper/RV,Shared room
3,1,Real Bed,1,1,20170430,,,20170501,TRUE,"https://a2.muscache.com/ac/pictures/a4d7d053-c04c-47c2-8264-1163be7a4902.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Daniela,https://a2.muscache.com/im/pictures/91122773/f77d0f16_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6990477,,Westlake Ave Downtown Condos 1BD 2,47,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170514,,,20170502,TRUE,"https://a1.muscache.com/ac/users/595263/profile_pic/1305601055/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Matt,https://a2.muscache.com/im/pictures/823541/ef1ebd6d_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/117862,,Great views of the Space Needle!,173,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170513,,,20170506,TRUE,"https://a0.muscache.com/ac/users/40912620/profile_pic/1439095751/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Vivian,https://a2.muscache.com/im/pictures/102189016/6f91c076_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7777219,,94 walk-score elegant SLU Apt. room,78,Apartment,Private room
2,1,Real Bed,0,1,20170409,,,20170403,TRUE,"https://a0.muscache.com/ac/users/37718121/profile_pic/1436221068/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Iulia,https://a1.muscache.com/im/pictures/93951148/f5c1c2e1_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7203765,,Upscale studio in South Lake Union,141,Apartment,Entire home/apt
3,1,Real Bed,1,1,20170419,,,20170416,TRUE,"https://a2.muscache.com/ac/pictures/a4d7d053-c04c-47c2-8264-1163be7a4902.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Daniela,https://a1.muscache.com/im/pictures/99823668/84d7bac9_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7840228,,Westlake Ave Downtown Condos 1BD 3,72,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170419,,,20170405,TRUE,"https://a1.muscache.com/ac/users/4335914/profile_pic/1362197930/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Chasten,https://a2.muscache.com/im/pictures/20fa32d7-37bb-4bfa-b70f-db36edb7fb37.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7438635,,South Lake Union Penthouse Room,264,Apartment,Private room
3,1,Real Bed,1,1,20170508,,,20170412,TRUE,"https://a2.muscache.com/ac/pictures/c8768b2d-0539-46f7-97af-14426cb62d3c.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Garrett,https://a2.muscache.com/im/pictures/7940812a-9b9c-459e-9971-06e66b504bf5.jpg?aki_policy=medium,https://www.airbnb.com/rooms/9389755,,Modern Open 1-Bedroom,61,Condominium,Entire home/apt
2,1,Real Bed,1,1,20170411,,,20170420,TRUE,"https://a0.muscache.com/ac/users/40912620/profile_pic/1439095751/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Vivian,https://a2.muscache.com/im/pictures/bb88bac8-a824-4f56-8fcd-a29ba95a9c20.jpg?aki_policy=medium,https://www.airbnb.com/rooms/9151865,,94 walking score BDRM in SLU,63,Apartment,Private room
6,2.5,Real Bed,3,3,20170415,,,20170610,TRUE,"https://a0.muscache.com/ac/users/37723023/profile_pic/1436225599/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Deb,https://a2.muscache.com/im/pictures/92333778/81d6b716_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7204672,,"Magnolia charm, close to downtown",96,House,Entire home/apt
7,2,Real Bed,3,3,20170407,,,20170407,TRUE,"https://a0.muscache.com/ac/users/3497328/profile_pic/1347009046/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Nikki,https://a1.muscache.com/im/pictures/86054863/2862f523_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/5579427,,Steps from magical Discovery Park-3,113,House,Entire home/apt
10,3.5,Real Bed,3,5,20170414,,,20170425,TRUE,"https://a1.muscache.com/ac/users/33515006/profile_pic/1431805578/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Andrew,https://a0.muscache.com/im/pictures/85040887/bf2f92fc_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6734621,,"Super location, 3.5ba, Free Parking",164,Townhouse,Entire home/apt
1,1,Real Bed,1,1,20170413,,,20170513,TRUE,"https://a1.muscache.com/ac/users/10043337/profile_pic/1384584485/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Tessa,https://a0.muscache.com/im/pictures/48646555/ef1dcb54_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/2263643,,Charming English room by Park,90,Apartment,Private room
2,1,Real Bed,1,1,20170329,,,20170405,TRUE,"https://a0.muscache.com/ac/users/23878721/profile_pic/1443635586/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Sallie,https://a0.muscache.com/im/pictures/58554882/7db28fed_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4608208,,A quiet oasis in Seattle,173,House,Private room
1,1,Real Bed,1,1,20170511,,,20170422,TRUE,"https://a2.muscache.com/ac/users/29652358/profile_pic/1426808381/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Johnny,https://a2.muscache.com/im/pictures/650e4d73-60c9-4263-bae3-0ec1c80a1589.jpg?aki_policy=medium,https://www.airbnb.com/rooms/9999955,,Private Bed & Bath Near Downtown,125,House,Private room
2,1,Real Bed,1,2,20170406,,,20170413,TRUE,"https://a2.muscache.com/ac/users/17764753/profile_pic/1404747311/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Lyn,https://a0.muscache.com/im/pictures/44542836/214cbb8a_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3528627,,Room With Balcony,131,Apartment,Private room
4,1,Real Bed,1,2,20170501,,,20170506,TRUE,"https://a2.muscache.com/ac/pictures/c90ffdb7-a4db-4a69-833b-5cfb01468c5c.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Al,https://a0.muscache.com/im/pictures/103257969/2194e2d4_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8048333,,The Suburbs Near Downtown Seattle,121,House,Entire home/apt
12,3.5,Real Bed,5,7,20170413,,,20170414,TRUE,"https://a2.muscache.com/ac/users/658155/profile_pic/1307117042/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Joe,https://a1.muscache.com/im/pictures/102595188/f0e0baa9_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8050642,,Fabulous Seattle Modern,86,House,Entire home/apt
6,1,Real Bed,2,4,20170330,,,20170424,TRUE,"https://a0.muscache.com/ac/users/38387642/profile_pic/1436824871/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jennifer,https://a0.muscache.com/im/pictures/95727405/145f57fc_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7329805,,Light-filled 2BR/1BA Home Magnolia,107,House,Entire home/apt
5,2.5,Real Bed,3,3,20170409,,,20170420,TRUE,"https://a2.muscache.com/ac/pictures/b79fd813-7470-4b2f-9ee2-2ff4d5fe9436.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jamie,https://a0.muscache.com/im/pictures/86651345/c57bffee_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6848455,,Bright + Modern Townhouse w/ 3 Bdrm,147,Townhouse,Entire home/apt
4,1,Real Bed,1,2,20170330,,,20170401,TRUE,"https://a2.muscache.com/ac/pictures/2c006d93-5064-485c-a650-2ebdfab97e1c.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Daniela,https://a2.muscache.com/im/pictures/eb92fd2e-0dba-4607-9826-bab656769469.jpg?aki_policy=medium,https://www.airbnb.com/rooms/9695233,,Cityscape and water view included!,87,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170328,,,20170422,TRUE,"https://a0.muscache.com/ac/users/11266036/profile_pic/1422598509/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Luyao,https://a0.muscache.com/im/pictures/101966781/a6555100_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/5164581,,Bright Quiet Room Close to Downtown,196,House,Private room
8,2.5,Real Bed,3,3,20170416,,,20170503,TRUE,"https://a0.muscache.com/ac/users/11266036/profile_pic/1422598509/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Luyao,https://a2.muscache.com/im/pictures/6b7eb62b-bf64-49ea-afbe-3e519ab968a6.jpg?aki_policy=medium,https://www.airbnb.com/rooms/2208757,,"Seattle Resting Nest ,3BR Near DT",151,Townhouse,Entire home/apt
2,1,Real Bed,1,1,20170501,,,20170414,TRUE,"https://a1.muscache.com/ac/users/209571/profile_pic/1343451400/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Cheryl,https://a1.muscache.com/im/pictures/2103122/eb9bced4_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/226536,,Sunny Cottage near Discovery Park,145,House,Private room
